	30-41	34-43	36-43	40-41	dt
3300	-0.004672897196261443	1.69080234833659	-0.03514376996804985	-0.10734463276836242	23.01.2016 22:20:19
3301	-0.014018691588785478	1.69080234833659	-0.038216560509553486	-0.10985915492957755	23.01.2016 22:30:19
3302	-0.018691588785046835	1.69080234833659	-0.050955414012737545	-0.11614730878186948	23.01.2016 22:40:18
3303	-0.023255813953488247	1.69080234833659	-0.05732484076433117	-0.12676056338028222	23.01.2016 22:50:18
3304	-0.02576112412178137	1.69080234833659	-0.05732484076433117	-0.12994350282485825	23.01.2016 23:00:18
3305	-0.03271028037383212	1.69080234833659	-0.07006369426751832	-0.13802816901408432	23.01.2016 23:10:18
3306	-0.037383177570092394	1.69080234833659	-0.07301587301587446	-0.14366197183098683	23.01.2016 23:20:18
3307	-0.03512880562060851	1.69080234833659	-0.07643312101910864	-0.14606741573033724	23.01.2016 23:30:18
3308	-0.0375586854460096	1.69080234833659	-0.0862619808306715	-0.15492957746478733	23.01.2016 23:40:18
3309	-0.04225352112676047	1.69080234833659	-0.08917197452229263	-0.15730337078651607	23.01.2016 23:50:18
3310	-0.049180327868852514	1.69080234833659	-0.09206349206349082	-0.16853932584269674	24.01.2016 0:00:18
3311	-0.0375586854460096	1.69080234833659	-0.08917197452229263	-0.16384180790960504	24.01.2016 0:10:18
3312	-0.0375586854460096	1.69080234833659	-0.09206349206349082	-0.16619718309859238	24.01.2016 0:20:18
3313	-0.0375586854460096	1.69080234833659	-0.09206349206349082	-0.16619718309859238	24.01.2016 0:30:18
3314	-0.0375586854460096	1.69080234833659	-0.09493670886075883	-0.17086834733893502	24.01.2016 0:40:20
3315	-0.042452830188679076	1.69080234833659	-0.0955414012738848	-0.1694915254237302	24.01.2016 0:50:18
3316	-0.0375586854460096	1.69080234833659	-0.09841269841269844	-0.17183098591549367	24.01.2016 1:00:18
3317	-0.0375586854460096	1.69080234833659	-0.09493670886075883	-0.17086834733893502	24.01.2016 1:10:18
3318	-0.0375586854460096	1.69080234833659	-0.09841269841269844	-0.17415730337078653	24.01.2016 1:20:18
3319	-0.03981264637002294	1.69080234833659	-0.09841269841269844	-0.17647058823529457	24.01.2016 1:30:18
3320	-0.0375586854460096	1.69080234833659	-0.0955414012738848	-0.17415730337078653	24.01.2016 1:40:18
3321	-0.039999999999999356	1.69080234833659	-0.0955414012738848	-0.17415730337078653	24.01.2016 1:50:18
3322	-0.0375586854460096	1.69080234833659	-0.09841269841269844	-0.17415730337078653	24.01.2016 2:00:18
3323	-0.039999999999999356	1.69080234833659	-0.10191082802547843	-0.17415730337078653	24.01.2016 2:10:18
3324	-0.0375586854460096	1.69080234833659	-0.09841269841269844	-0.17415730337078653	24.01.2016 2:20:18
3325	-0.039999999999999356	1.69080234833659	-0.10191082802547843	-0.17746478873239505	24.01.2016 2:30:18
3326	-0.039999999999999356	1.69080234833659	-0.10191082802547843	-0.17415730337078653	24.01.2016 2:40:18
3327	-0.03773584905660392	1.69080234833659	-0.10191082802547843	-0.1751412429378545	24.01.2016 2:50:18
3328	-0.0375586854460096	1.69080234833659	-0.10191082802547843	-0.17415730337078653	24.01.2016 3:00:18
3329	-0.039999999999999356	1.69080234833659	-0.10191082802547843	-0.17415730337078653	24.01.2016 3:10:18
3330	-0.039999999999999356	1.69080234833659	-0.10191082802547843	-0.1751412429378545	24.01.2016 3:20:18
3331	-0.03773584905660392	1.69080234833659	-0.09841269841269844	-0.17415730337078653	24.01.2016 3:30:18
3332	-0.03773584905660392	1.69080234833659	-0.09841269841269844	-0.17415730337078653	24.01.2016 3:40:18
3333	-0.03773584905660392	1.69080234833659	-0.09841269841269844	-0.17415730337078653	24.01.2016 3:50:18
3334	-0.035294117647059815	1.69080234833659	-0.09841269841269844	-0.17415730337078653	24.01.2016 4:00:18
3335	-0.03301886792452884	1.69080234833659	-0.0955414012738848	-0.17415730337078653	24.01.2016 4:10:17
3336	-0.03301886792452884	1.69080234833659	-0.0955414012738848	-0.17415730337078653	24.01.2016 4:20:17
3337	-0.03301886792452884	1.69080234833659	-0.09206349206349082	-0.17415730337078653	24.01.2016 4:30:18
