	34-33	36-33	40-31	44-23	46-27	50-21	dt
7599	2.1839530332681	0.10788381742738595	0.07163323782235058	2.99412915851272	0.015151515151514269	0.05600000000000021	22.02.2016 20:18:09
7600	2.1839530332681	0.11249999999999974	0.077363896848138	2.99412915851272	0.017632241813601627	0.058510638297873056	22.02.2016 20:28:09
7601	2.1839530332681	0.11387163561076638	0.07428571428571581	2.99412915851272	0.015075376884422492	0.058510638297873056	22.02.2016 20:38:09
7602	2.1839530332681	0.11387163561076638	0.07692307692307766	2.99412915851272	0.01253132832080188	0.058510638297873056	22.02.2016 20:48:09
7603	2.1839530332681	0.10788381742738595	0.07163323782235058	2.99412915851272	0.01259445843828704	0.058510638297873056	22.02.2016 20:58:09
7604	2.1839530332681	0.10833333333333357	0.07163323782235058	2.99412915851272	0.01259445843828704	0.058510638297873056	22.02.2016 21:08:09
7605	2.1839530332681	0.1060291060291058	0.06857142857142896	2.99412915851272	0.010101010101010735	0.058510638297873056	22.02.2016 21:18:09
7606	2.1839530332681	0.10373443983402422	0.06857142857142896	2.99412915851272	0.010101010101010735	0.058510638297873056	22.02.2016 21:28:09
7607	2.1839530332681	0.10373443983402422	0.06857142857142896	2.99412915851272	0.010101010101010735	0.058510638297873056	22.02.2016 21:38:09
7608	2.1839530332681	0.1060291060291058	0.06857142857142896	2.99412915851272	0.010101010101010735	0.058510638297873056	22.02.2016 21:48:25
7609	2.1839530332681	0.0999999999999995	0.06590257879656147	2.99412915851272	0.00505050505050468	0.05600000000000021	22.02.2016 21:58:09
7610	2.1839530332681	0.10187110187110074	0.06590257879656147	2.99412915851272	0.002518891687656559	0.05570291777188344	22.02.2016 22:08:08
7611	2.1839530332681	0.0999999999999995	0.06321839080459703	2.99412915851272	0.00505050505050468	0.05600000000000021	22.02.2016 22:18:09
7612	2.1839530332681	0.0999999999999995	0.06321839080459703	2.99412915851272	0.00505050505050468	0.05600000000000021	22.02.2016 22:28:08
7613	2.1839530332681	0.0999999999999995	0.06590257879656147	2.99412915851272	0.002518891687656559	0.05319148936170178	22.02.2016 22:38:08
7614	2.1839530332681	0.0999999999999995	0.06590257879656147	2.99412915851272	0.002518891687656559	0.05319148936170178	22.02.2016 22:48:08
7615	2.1839530332681	0.09812108559498964	0.06321839080459703	2.99412915851272	0.00505050505050468	0.05600000000000021	22.02.2016 22:58:08
7616	2.1839530332681	0.0999999999999995	0.06590257879656147	2.99412915851272	0.002518891687656559	0.052910052910052505	22.02.2016 23:08:08
7617	2.1839530332681	0.09812108559498964	0.06017191977077236	2.99412915851272	0.002518891687656559	0.05039787798408398	22.02.2016 23:18:08
7618	2.1839530332681	0.09812108559498964	0.06321839080459703	2.99412915851272	-1.3753308256568613e-15	0.05319148936170178	22.02.2016 23:28:08
7619	2.1839530332681	0.09812108559498964	0.06321839080459703	2.99412915851272	-1.3753308256568613e-15	0.05039787798408398	22.02.2016 23:38:08
7620	2.1839530332681	0.09583333333333412	0.060518731988472824	2.99412915851272	-1.3753308256568613e-15	0.05039787798408398	22.02.2016 23:48:08
7621	2.1839530332681	0.09583333333333412	0.05747126436781569	2.99412915851272	-0.0025188916876593024	0.05039787798408398	22.02.2016 23:58:08
7622	2.1839530332681	0.09205020920502094	0.05747126436781569	2.99412915851272	-0.0025316455696208122	0.05039787798408398	23.02.2016 0:08:08
7623	2.1839530332681	0.09205020920502094	0.05747126436781569	2.99412915851272	-0.0050505050505061065	0.052910052910052505	23.02.2016 0:18:08
7624	2.1839530332681	0.09205020920502094	0.05747126436781569	2.99412915851272	-0.0050505050505061065	0.05013192612137108	23.02.2016 0:28:08
7625	2.20156555772994	0.09205020920502094	0.05747126436781569	2.99412915851272	-0.0025188916876593024	0.04736842105263009	23.02.2016 0:38:08
7626	2.20156555772994	0.09205020920502094	0.05747126436781569	2.99412915851272	-0.0050505050505061065	0.04736842105263009	23.02.2016 0:48:08
7627	2.20156555772994	0.09205020920502094	0.05747126436781569	2.99412915851272	-0.0050505050505061065	0.04485488126649008	23.02.2016 0:58:08
7628	2.21917808219178	0.09433962264150991	0.05747126436781569	2.99412915851272	-0.0050505050505061065	0.04485488126649008	23.02.2016 1:08:08
7629	2.21917808219178	0.09052631578947538	0.05202312138728317	2.99412915851272	-0.0050505050505061065	0.042328042328041146	23.02.2016 1:18:08
7630	2.21917808219178	0.09052631578947538	0.05202312138728317	2.99412915851272	-0.0050505050505061065	0.042328042328041146	23.02.2016 1:28:08
7631	2.23679060665362	0.0901467505241097	0.05475504322766482	2.99412915851272	-0.010050251256280845	0.039370078740158576	23.02.2016 1:38:08
7632	2.21917808219178	0.08823529411764831	0.05202312138728317	2.99412915851272	-0.010050251256280845	0.039370078740158576	23.02.2016 1:48:08
7633	2.21917808219178	0.0859538784067094	0.05202312138728317	2.99412915851272	-0.01259445843828704	0.036842105263158544	23.02.2016 1:58:08
7634	2.21917808219178	0.08403361344537857	0.05202312138728317	2.99412915851272	-0.01259445843828704	0.036842105263158544	23.02.2016 2:08:08
7635	2.21917808219178	0.08403361344537857	0.05202312138728317	2.99412915851272	-0.01259445843828704	0.034120734908136593	23.02.2016 2:18:08
7636	2.21917808219178	0.08210526315789478	0.046242774566475665	2.99412915851272	-0.01259445843828704	0.0314136125654446	23.02.2016 2:28:27
7637	2.21917808219178	0.08210526315789478	0.046242774566475665	2.99412915851272	-0.01259445843828704	0.026315789473684043	23.02.2016 2:38:08
7638	2.21917808219178	0.08210526315789478	0.046242774566475665	2.99412915851272	-0.01507537688442249	0.026315789473684043	23.02.2016 2:48:08
7639	2.21917808219178	0.07983193277310884	0.04322766570605295	2.99412915851272	-0.017632241813601627	0.026315789473684043	23.02.2016 2:58:08
7640	2.21917808219178	0.07983193277310884	0.046242774566475665	2.99412915851272	-0.01507537688442249	0.023622047244095133	23.02.2016 3:08:08
7641	2.21917808219178	0.07789473684210446	0.04322766570605295	2.99412915851272	-0.020100502512562915	0.020942408376963463	23.02.2016 3:18:08
7642	2.21917808219178	0.07789473684210446	0.04347826086956635	2.99412915851272	-0.020100502512562915	0.020942408376963463	23.02.2016 3:28:08
7643	2.21917808219178	0.07789473684210446	0.037681159420289836	2.99412915851272	-0.02020202020201898	0.01837270341207309	23.02.2016 3:48:08
7644	2.21917808219178	0.0756302521008391	0.03468208092485488	2.99412915851272	-0.02020202020201898	0.01578947368420961	23.02.2016 3:58:08
7645	2.21917808219178	0.06947368421052606	0.03468208092485488	2.99412915851272	-0.02020202020201898	0.01312335958005105	23.02.2016 4:08:08
7646	2.21917808219178	0.06947368421052606	0.03468208092485488	2.99412915851272	-0.022670025188916147	0.01312335958005105	23.02.2016 4:18:08
7647	2.21917808219178	0.06947368421052606	0.03468208092485488	2.99412915851272	-0.02020202020201898	0.01312335958005105	23.02.2016 4:28:08
7648	2.21917808219178	0.06947368421052606	0.03468208092485488	2.99412915851272	-0.022670025188916147	0.01312335958005105	23.02.2016 4:38:08
7649	2.23679060665362	0.06947368421052606	0.03468208092485488	2.99412915851272	-0.022784810126581567	0.01312335958005105	23.02.2016 4:48:08
7650	2.21917808219178	0.06722689075630171	0.03170028818443684	2.99412915851272	-0.027707808564230777	0.0052356020942404494	23.02.2016 4:58:08
7651	2.21917808219178	0.06722689075630171	0.03170028818443684	2.99412915851272	-0.027707808564230777	0.0052356020942404494	23.02.2016 5:08:07
7652	2.21917808219178	0.06526315789473573	0.03170028818443684	2.99412915851272	-0.027707808564230777	0.0052356020942404494	23.02.2016 5:18:07
7653	2.21917808219178	0.06526315789473573	0.03170028818443684	2.99412915851272	-0.027707808564230777	0.0052356020942404494	23.02.2016 5:28:08
7654	2.21917808219178	0.06329113924050582	0.02608695652173681	2.99412915851272	-0.027848101265821847	0.0026246719160110165	23.02.2016 5:38:07
7655	2.21917808219178	0.06079664570230641	0.02593659942363033	2.99412915851272	-0.027707808564230777	0.0026246719160110165	23.02.2016 5:48:07
7656	2.23679060665362	0.06079664570230641	0.028901734104044487	2.99412915851272	-0.027707808564230777	0.0	23.02.2016 5:58:08
7657	2.21917808219178	0.06079664570230641	0.02608695652173681	2.99412915851272	-0.027707808564230777	0.0	23.02.2016 6:08:07
7658	2.21917808219178	0.05882352941176563	0.0201729106628238	2.99412915851272	-0.030150753768843748	-0.0026246719160097094	23.02.2016 6:18:07
7659	2.21917808219178	0.054621848739495805	0.0201729106628238	2.99412915851272	-0.035353535353535914	-0.0026246719160097094	23.02.2016 6:28:07
7660	2.21917808219178	0.054621848739495805	0.0201729106628238	2.99412915851272	-0.035353535353535914	-0.0026246719160097094	23.02.2016 6:38:07
7661	2.21917808219178	0.054621848739495805	0.0201729106628238	2.99412915851272	-0.035353535353535914	-0.0026246719160097094	23.02.2016 6:48:07
7662	2.21917808219178	0.05241090146750481	0.014409221902017212	2.99412915851272	-0.035353535353535914	-0.005235602094240567	23.02.2016 6:58:07
7663	2.21917808219178	0.054621848739495805	0.01734104046242825	2.99412915851272	-0.035353535353535914	-0.007915567282320835	23.02.2016 7:08:07
7664	2.21917808219178	0.050209205020919634	0.014409221902017212	2.99412915851272	-0.035353535353535914	-0.007915567282320835	23.02.2016 7:18:29
7665	2.23679060665362	0.05263157894736902	0.014409221902017212	2.99412915851272	-0.035353535353535914	-0.007915567282320835	23.02.2016 7:28:07
7666	2.21917808219178	0.050209205020919634	0.014409221902017212	2.99412915851272	-0.04020100502512714	-0.013123359580052403	23.02.2016 7:38:07
7667	2.21917808219178	0.04821802935010455	0.014409221902017212	2.99412915851272	-0.0377833753148625	-0.013123359580052403	23.02.2016 7:48:07
7668	2.21917808219178	0.04821802935010455	0.011494252873562563	2.99412915851272	-0.0377833753148625	-0.013123359580052403	23.02.2016 7:58:07
7669	2.21917808219178	0.04621848739495741	0.011494252873562563	2.99412915851272	-0.04282115869017699	-0.013123359580052403	23.02.2016 8:08:07
